player_name,stand,pitch_type_condensed,game_pk,at_bat_number,pitch_number
"Perdomo, Geraldo",L,FF,717834,51,1
"Perdomo, Geraldo",L,CH,717834,51,2
"Perdomo, Geraldo",L,CH,717834,51,3
"Herrera, Jose",L,FF,717834,52,1
"Herrera, Jose",L,FF,717834,52,2
"Herrera, Jose",L,FF,717834,52,3
"Herrera, Jose",L,SL,717834,52,4
"Anderson, Tim",R,SI,717915,4,1
"Anderson, Tim",R,SI,717915,4,2
"Benintendi, Andrew",L,SL,717915,5,1
"Benintendi, Andrew",L,SL,717915,5,2
"Robert Jr., Luis",R,SL,717915,6,1
"JimÃ©nez, Eloy",R,SL,717915,7,1
"JimÃ©nez, Eloy",R,SL,717915,7,2
"JimÃ©nez, Eloy",R,SI,717915,7,3
"JimÃ©nez, Eloy",R,SL,717915,7,4
"JimÃ©nez, Eloy",R,FF,717915,7,5
"JimÃ©nez, Eloy",R,SL,717915,7,6
"Moncada, YoÃ¡n",L,FF,717915,12,1
"Vaughn, Andrew",R,FF,717915,13,1
"Vaughn, Andrew",R,SL,717915,13,2
"Vaughn, Andrew",R,SL,717915,13,3
"Vaughn, Andrew",R,SI,717915,13,4
"Grandal, Yasmani",L,SL,717915,14,1
"Grandal, Yasmani",L,CH,717915,14,2
"Grandal, Yasmani",L,CH,717915,14,3
"Sheets, Gavin",L,FF,717915,19,1
"Sheets, Gavin",L,CH,717915,19,2
"Sheets, Gavin",L,CH,717915,19,3
"Andrus, Elvis",R,SL,717915,20,1
"Andrus, Elvis",R,SL,717915,20,2
"Andrus, Elvis",R,SI,717915,20,3
"Andrus, Elvis",R,SL,717915,20,4
"Andrus, Elvis",R,SL,717915,20,5
"Anderson, Tim",R,SL,717915,21,1
"Benintendi, Andrew",L,FF,717915,27,1
"Benintendi, Andrew",L,FF,717915,27,2
"Benintendi, Andrew",L,FF,717915,27,3
"Benintendi, Andrew",L,CH,717915,27,4
"Benintendi, Andrew",L,FF,717915,27,5
"Benintendi, Andrew",L,SL,717915,27,6
"Benintendi, Andrew",L,FF,717915,27,7
"Benintendi, Andrew",L,SL,717915,27,8
"Benintendi, Andrew",L,CH,717915,27,9
"Robert Jr., Luis",R,SI,717915,28,1
"Robert Jr., Luis",R,SL,717915,28,2
"Robert Jr., Luis",R,SL,717915,28,3
"Robert Jr., Luis",R,SI,717915,28,4
"Robert Jr., Luis",R,SL,717915,28,5
"JimÃ©nez, Eloy",R,SI,717915,29,1
"JimÃ©nez, Eloy",R,SI,717915,29,2
"JimÃ©nez, Eloy",R,SL,717915,29,3
"JimÃ©nez, Eloy",R,SL,717915,29,4
"JimÃ©nez, Eloy",R,SI,717915,29,5
"JimÃ©nez, Eloy",R,FF,717915,29,6
"JimÃ©nez, Eloy",R,SL,717915,29,7
"Moncada, YoÃ¡n",L,SL,717915,30,1
"Moncada, YoÃ¡n",L,SL,717915,30,2
"Moncada, YoÃ¡n",L,FF,717915,30,3
"Moncada, YoÃ¡n",L,CH,717915,30,4
"Moncada, YoÃ¡n",L,SL,717915,30,5
"Moncada, YoÃ¡n",L,CH,717915,30,6
"Vaughn, Andrew",R,SI,717915,34,1
"Vaughn, Andrew",R,SI,717915,34,2
"Vaughn, Andrew",R,SL,717915,34,3
"Vaughn, Andrew",R,SL,717915,34,4
"Vaughn, Andrew",R,SL,717915,34,5
"Grandal, Yasmani",L,FF,717915,35,1
"Sheets, Gavin",L,SL,717915,36,1
"Sheets, Gavin",L,FF,717915,36,2
"Sheets, Gavin",L,FF,717915,36,3
"Sheets, Gavin",L,CH,717915,36,4
"Sheets, Gavin",L,SL,717915,36,5
"Sheets, Gavin",L,SL,717915,36,6
"Sheets, Gavin",L,SL,717915,36,7
"Sheets, Gavin",L,CH,717915,36,8
"Andrus, Elvis",R,SL,717915,41,1
"Andrus, Elvis",R,SI,717915,41,2
"Andrus, Elvis",R,SI,717915,41,3
"Anderson, Tim",R,SI,717915,42,1
"Anderson, Tim",R,SL,717915,42,2
"Anderson, Tim",R,SL,717915,42,3
"Anderson, Tim",R,FF,717915,42,4
"Benintendi, Andrew",L,SL,717915,43,1
"Benintendi, Andrew",L,FF,717915,43,2
"Robert Jr., Luis",R,SL,717915,47,1
"Robert Jr., Luis",R,SI,717915,47,2
"JimÃ©nez, Eloy",R,SI,717915,48,1
"JimÃ©nez, Eloy",R,FF,717915,48,2
"JimÃ©nez, Eloy",R,SI,717915,48,3
"Moncada, YoÃ¡n",L,CH,717915,49,1
"Moncada, YoÃ¡n",L,FF,717915,49,2
"Anderson, Tim",R,SI,718005,1,1
"Anderson, Tim",R,SI,718005,1,2
"Anderson, Tim",R,SL,718005,1,3
"Anderson, Tim",R,FF,718005,1,4
"Benintendi, Andrew",L,FF,718005,2,1
"Benintendi, Andrew",L,FF,718005,2,2
"Benintendi, Andrew",L,CT,718005,2,3
"Benintendi, Andrew",L,SL,718005,2,4
"Benintendi, Andrew",L,FF,718005,2,5
"Benintendi, Andrew",L,FF,718005,2,6
"Moncada, YoÃ¡n",L,FF,718005,3,1
"Moncada, YoÃ¡n",L,CH,718005,3,2
"Moncada, YoÃ¡n",L,FF,718005,3,3
"Vaughn, Andrew",R,SL,718005,8,1
"Vaughn, Andrew",R,SL,718005,8,2
"Grandal, Yasmani",L,FF,718005,9,1
"Grandal, Yasmani",L,FF,718005,9,2
"Grandal, Yasmani",L,CH,718005,9,3
"Burger, Jake",R,FF,718005,10,1
"Burger, Jake",R,SL,718005,10,2
"Sheets, Gavin",L,SL,718005,18,1
"Sheets, Gavin",L,FF,718005,18,2
"Sheets, Gavin",L,FF,718005,18,3
"Sheets, Gavin",L,SL,718005,18,4
"Sheets, Gavin",L,FF,718005,18,5
"Sheets, Gavin",L,CH,718005,18,6
"Frazier, Clint",R,FF,718005,19,1
"Frazier, Clint",R,SL,718005,19,2
"Frazier, Clint",R,SI,718005,19,3
"Frazier, Clint",R,SL,718005,19,4
"Frazier, Clint",R,FF,718005,19,5
"GonzÃ¡lez, Romy",R,FF,718005,20,1
"GonzÃ¡lez, Romy",R,SI,718005,20,2
"GonzÃ¡lez, Romy",R,SL,718005,20,3
"GonzÃ¡lez, Romy",R,SI,718005,20,4
"Anderson, Tim",R,FF,718005,24,1
"Anderson, Tim",R,SI,718005,24,2
"Benintendi, Andrew",L,FF,718005,25,1
"Benintendi, Andrew",L,CH,718005,25,2
"Benintendi, Andrew",L,SL,718005,25,3
"Benintendi, Andrew",L,CH,718005,25,4
"Benintendi, Andrew",L,FF,718005,25,5
"Benintendi, Andrew",L,FF,718005,25,6
"Benintendi, Andrew",L,SL,718005,25,7
"Benintendi, Andrew",L,SL,718005,25,8
"Moncada, YoÃ¡n",L,FF,718005,26,1
"Moncada, YoÃ¡n",L,FF,718005,26,2
"Moncada, YoÃ¡n",L,SL,718005,26,3
"Moncada, YoÃ¡n",L,CH,718005,26,4
"Moncada, YoÃ¡n",L,CH,718005,26,5
"Vaughn, Andrew",R,SI,718005,30,1
"Vaughn, Andrew",R,FF,718005,30,2
"Vaughn, Andrew",R,SL,718005,30,3
"Vaughn, Andrew",R,FF,718005,30,4
"Vaughn, Andrew",R,SL,718005,30,5
"Vaughn, Andrew",R,SI,718005,30,6
"Grandal, Yasmani",L,SL,718005,31,1
"Grandal, Yasmani",L,SL,718005,31,2
"Grandal, Yasmani",L,FF,718005,31,3
"Grandal, Yasmani",L,CH,718005,31,4
"Burger, Jake",R,SI,718005,32,1
"Burger, Jake",R,FF,718005,32,2
"Burger, Jake",R,SI,718005,32,3
"Sheets, Gavin",L,SL,718005,38,1
"Sheets, Gavin",L,CH,718005,38,2
"Sheets, Gavin",L,FF,718005,38,3
"Frazier, Clint",R,SL,718005,39,1
"Frazier, Clint",R,SL,718005,39,2
"Frazier, Clint",R,SI,718005,39,3
"Frazier, Clint",R,SI,718005,39,4
"GonzÃ¡lez, Romy",R,SL,718005,40,1
"Anderson, Tim",R,SI,718005,41,1
"Benintendi, Andrew",L,FF,718005,46,1
"Benintendi, Andrew",L,FF,718005,46,2
"Benintendi, Andrew",L,SL,718005,46,3
"Benintendi, Andrew",L,CH,718005,46,4
"Benintendi, Andrew",L,CH,718005,46,5
"Moncada, YoÃ¡n",L,SL,718005,47,1
"Moncada, YoÃ¡n",L,FF,718005,47,2
"Moncada, YoÃ¡n",L,FF,718005,47,3
"Moncada, YoÃ¡n",L,CH,718005,47,4
"Moncada, YoÃ¡n",L,SL,718005,47,5
"Moncada, YoÃ¡n",L,FF,718005,47,6
"Vaughn, Andrew",R,SL,718005,48,1
"Vaughn, Andrew",R,FF,718005,48,2
"Grandal, Yasmani",L,FF,718005,49,1
"Grandal, Yasmani",L,FF,718005,49,2
"Grandal, Yasmani",L,CH,718005,49,3
"Grandal, Yasmani",L,SL,718005,49,4
"Grandal, Yasmani",L,FF,718005,49,5
"Grandal, Yasmani",L,SL,718005,49,6
"Grandal, Yasmani",L,FF,718005,49,7
"Grandal, Yasmani",L,CH,718005,49,8
"Grandal, Yasmani",L,FF,718005,49,9
"Grandal, Yasmani",L,FF,718005,49,10
"Pratto, Nick",L,FF,718066,9,1
"Pratto, Nick",L,FF,718066,9,2
"Pratto, Nick",L,CH,718066,9,3
"Pratto, Nick",L,FF,718066,9,4
"Pasquantino, Vinnie",L,FF,718066,10,1
"Pasquantino, Vinnie",L,FF,718066,10,2
"Pasquantino, Vinnie",L,FF,718066,10,3
"Pasquantino, Vinnie",L,CH,718066,10,4
"Perez, Salvador",R,SI,718066,11,1
"Perez, Salvador",R,SL,718066,11,2
"Melendez, MJ",L,FF,718066,12,1
"Melendez, MJ",L,FF,718066,12,2
"Melendez, MJ",L,CH,718066,12,3
"Melendez, MJ",L,FF,718066,12,4
"Massey, Michael",L,SL,718066,13,1
"Massey, Michael",L,CH,718066,13,2
"Massey, Michael",L,SL,718066,13,3
"Massey, Michael",L,FF,718066,13,4
"Witt Jr., Bobby",R,SL,718066,14,1
"Witt Jr., Bobby",R,SL,718066,14,2
"Lopez, Nicky",L,FF,718066,20,1
"Lopez, Nicky",L,FF,718066,20,2
"Lopez, Nicky",L,FF,718066,20,3
"Lopez, Nicky",L,FF,718066,20,4
"Lopez, Nicky",L,FF,718066,20,5
"Bradley Jr., Jackie",L,SL,718066,21,1
"Bradley Jr., Jackie",L,CH,718066,21,2
"Bradley Jr., Jackie",L,FF,718066,21,3
"Bradley Jr., Jackie",L,FF,718066,21,4
"Garcia, Maikel",R,SL,718066,22,1
"Garcia, Maikel",R,SL,718066,22,2
"Garcia, Maikel",R,SL,718066,22,3
"Garcia, Maikel",R,FF,718066,22,4
"Garcia, Maikel",R,FF,718066,22,5
"Pratto, Nick",L,SL,718066,29,1
"Pratto, Nick",L,FF,718066,29,2
"Pasquantino, Vinnie",L,FF,718066,30,1
"Pasquantino, Vinnie",L,FF,718066,30,2
"Pasquantino, Vinnie",L,SL,718066,30,3
"Pasquantino, Vinnie",L,FF,718066,30,4
"Pasquantino, Vinnie",L,CH,718066,30,5
"Perez, Salvador",R,SL,718066,31,1
"Perez, Salvador",R,SI,718066,31,2
"Perez, Salvador",R,FF,718066,31,3
"Perez, Salvador",R,SL,718066,31,4
"Melendez, MJ",L,SL,718066,36,1
"Melendez, MJ",L,FF,718066,36,2
"Melendez, MJ",L,CH,718066,36,3
"Massey, Michael",L,SL,718066,37,1
"Massey, Michael",L,SL,718066,37,2
"Massey, Michael",L,CH,718066,37,3
"Massey, Michael",L,FF,718066,37,4
"Massey, Michael",L,FF,718066,37,5
"Massey, Michael",L,FF,718066,37,6
"Massey, Michael",L,SL,718066,37,7
"Witt Jr., Bobby",R,FF,718066,38,1
"Lopez, Nicky",L,FF,718066,42,1
"Lopez, Nicky",L,CH,718066,42,2
"Bradley Jr., Jackie",L,SL,718066,43,1
"Bradley Jr., Jackie",L,SL,718066,43,2
"Bradley Jr., Jackie",L,SL,718066,43,3
"Bradley Jr., Jackie",L,SL,718066,43,4
"Bradley Jr., Jackie",L,FF,718066,43,5
"Bradley Jr., Jackie",L,FF,718066,43,6
"Bradley Jr., Jackie",L,SL,718066,43,7
"Garcia, Maikel",R,FF,718066,44,1
"Garcia, Maikel",R,SL,718066,44,2
"Pratto, Nick",L,FF,718066,45,1
"Pratto, Nick",L,FF,718066,45,2
"Pasquantino, Vinnie",L,SL,718066,46,1
"Pasquantino, Vinnie",L,FF,718066,46,2
"Pasquantino, Vinnie",L,FF,718066,46,3
"Perez, Salvador",R,FF,718066,53,1
"Perez, Salvador",R,FF,718066,53,2
"Perez, Salvador",R,SL,718066,53,3
"Melendez, MJ",L,FF,718066,54,1
"Melendez, MJ",L,CH,718066,54,2
"Melendez, MJ",L,FF,718066,54,3
"Melendez, MJ",L,SL,718066,54,4
"Melendez, MJ",L,FF,718066,54,5
"Melendez, MJ",L,CH,718066,54,6
"Massey, Michael",L,CH,718066,55,1
"Massey, Michael",L,CH,718066,55,2
"Massey, Michael",L,FF,718066,55,3
"Massey, Michael",L,CH,718066,55,4
"McCutchen, Andrew",R,FF,718155,1,1
"McCutchen, Andrew",R,SI,718155,1,2
"McCutchen, Andrew",R,SL,718155,1,3
"McCutchen, Andrew",R,SL,718155,1,4
"McCutchen, Andrew",R,SL,718155,1,5
"McCutchen, Andrew",R,SI,718155,1,6
"Reynolds, Bryan",L,NA,718155,2,1
"Reynolds, Bryan",L,NA,718155,2,2
"Reynolds, Bryan",L,CH,718155,2,3
"Reynolds, Bryan",L,CH,718155,2,4
"Santana, Carlos",L,FF,718155,3,1
"Santana, Carlos",L,FF,718155,3,2
"Santana, Carlos",L,CH,718155,3,3
"Santana, Carlos",L,SL,718155,3,4
"Santana, Carlos",L,CH,718155,3,5
"Santana, Carlos",L,FF,718155,3,6
"Suwinski, Jack",L,FF,718155,4,1
"Suwinski, Jack",L,FF,718155,4,2
"Suwinski, Jack",L,CH,718155,4,3
"Hayes, Ke'Bryan",R,SI,718155,13,1
"Hayes, Ke'Bryan",R,SL,718155,13,2
"Marcano, Tucupita",L,FF,718155,14,1
"Marcano, Tucupita",L,SL,718155,14,2
"Marcano, Tucupita",L,FF,718155,14,3
"Bae, Ji Hwan",L,SL,718155,15,1
"Bae, Ji Hwan",L,CH,718155,15,2
"Bae, Ji Hwan",L,FF,718155,15,3
"Bae, Ji Hwan",L,FF,718155,15,4
"Palacios, Josh",L,CH,718155,16,1
"Palacios, Josh",L,CH,718155,16,2
"Palacios, Josh",L,SL,718155,16,3
"Palacios, Josh",L,FF,718155,16,4
"Palacios, Josh",L,FF,718155,16,5
"Palacios, Josh",L,CH,718155,16,6
"Delay, Jason",R,SI,718155,21,1
"Delay, Jason",R,SI,718155,21,2
"Delay, Jason",R,SL,718155,21,3
"Delay, Jason",R,SI,718155,21,4
"Delay, Jason",R,FF,718155,21,5
"Delay, Jason",R,FF,718155,21,6
"McCutchen, Andrew",R,SL,718155,22,1
"McCutchen, Andrew",R,SL,718155,22,2
"Reynolds, Bryan",L,SL,718155,23,1
"Reynolds, Bryan",L,SL,718155,23,2
"Reynolds, Bryan",L,CH,718155,23,3
"Reynolds, Bryan",L,CH,718155,23,4
"Reynolds, Bryan",L,FF,718155,23,5
"Reynolds, Bryan",L,FF,718155,23,6
"Santana, Carlos",L,FF,718155,30,1
"Santana, Carlos",L,FF,718155,30,2
"Santana, Carlos",L,CH,718155,30,3
"Santana, Carlos",L,CH,718155,30,4
"Suwinski, Jack",L,FF,718155,31,1
"Suwinski, Jack",L,CH,718155,31,2
"Suwinski, Jack",L,FF,718155,31,3
"Hayes, Ke'Bryan",R,SL,718155,32,1
"Hayes, Ke'Bryan",R,SL,718155,32,2
"Hayes, Ke'Bryan",R,FF,718155,32,3
"Hayes, Ke'Bryan",R,FF,718155,32,4
"Hayes, Ke'Bryan",R,SL,718155,32,5
"Marcano, Tucupita",L,SL,718155,33,1
"Marcano, Tucupita",L,SL,718155,33,2
"Marcano, Tucupita",L,CH,718155,33,3
"Marcano, Tucupita",L,FF,718155,33,4
"Marcano, Tucupita",L,SL,718155,33,5
"Bae, Ji Hwan",L,FF,718155,38,1
"Bae, Ji Hwan",L,FF,718155,38,2
"Bae, Ji Hwan",L,SL,718155,38,3
"Bae, Ji Hwan",L,CH,718155,38,4
"Bae, Ji Hwan",L,FF,718155,38,5
"Palacios, Josh",L,SL,718155,39,1
"Palacios, Josh",L,FF,718155,39,2
"Palacios, Josh",L,CH,718155,39,3
"Palacios, Josh",L,CH,718155,39,4
"Palacios, Josh",L,SL,718155,39,5
"Delay, Jason",R,SI,718155,40,1
"McCutchen, Andrew",R,SI,718155,41,1
"McCutchen, Andrew",R,SI,718155,41,2
"McCutchen, Andrew",R,FF,718155,41,3
"McCutchen, Andrew",R,SL,718155,41,4
"McCutchen, Andrew",R,SL,718155,41,5
"McCutchen, Andrew",R,SI,718155,41,6
"Reynolds, Bryan",L,FF,718155,42,1
"Reynolds, Bryan",L,CH,718155,42,2
"Reynolds, Bryan",L,CH,718155,42,3
"Reynolds, Bryan",L,SL,718155,42,4
"Santana, Carlos",L,SL,718155,46,1
"Santana, Carlos",L,CH,718155,46,2
"Santana, Carlos",L,SL,718155,46,3
"Suwinski, Jack",L,CH,718155,47,1
"Suwinski, Jack",L,FF,718155,47,2
"Suwinski, Jack",L,FF,718155,47,3
"Suwinski, Jack",L,SL,718155,47,4
"Hayes, Ke'Bryan",R,SI,718155,48,1
"Hayes, Ke'Bryan",R,SL,718155,48,2
"Hayes, Ke'Bryan",R,SL,718155,48,3
"Marcano, Tucupita",L,CH,718155,49,1
"Marcano, Tucupita",L,CH,718155,49,2
"Marcano, Tucupita",L,FF,718155,49,3
"Kwan, Steven",L,FF,718248,5,1
"Kwan, Steven",L,SL,718248,5,2
"Rosario, Amed",R,SL,718248,6,1
"RamÃ­rez, JosÃ©",L,FF,718248,7,1
"RamÃ­rez, JosÃ©",L,FF,718248,7,2
"RamÃ­rez, JosÃ©",L,SL,718248,7,3
"RamÃ­rez, JosÃ©",L,FF,718248,7,4
"RamÃ­rez, JosÃ©",L,CH,718248,7,5
"RamÃ­rez, JosÃ©",L,CH,718248,7,6
"Naylor, Josh",L,CH,718248,8,1
"Bell, Josh",L,CH,718248,9,1
"GimÃ©nez, AndrÃ©s",L,FF,718248,16,1
"GimÃ©nez, AndrÃ©s",L,FF,718248,16,2
"GimÃ©nez, AndrÃ©s",L,FF,718248,16,3
"GimÃ©nez, AndrÃ©s",L,CH,718248,16,4
"GimÃ©nez, AndrÃ©s",L,CH,718248,16,5
"GimÃ©nez, AndrÃ©s",L,SI,718248,16,6
"GimÃ©nez, AndrÃ©s",L,CH,718248,16,7
"Straw, Myles",R,SI,718248,17,1
"Straw, Myles",R,SL,718248,17,2
"Straw, Myles",R,SL,718248,17,3
"Straw, Myles",R,SI,718248,17,4
"Straw, Myles",R,SL,718248,17,5
"Brennan, Will",L,FF,718248,18,1
"Brennan, Will",L,SL,718248,18,2
"Brennan, Will",L,CH,718248,18,3
"Gallagher, Cam",R,FF,718248,23,1
"Gallagher, Cam",R,SL,718248,23,2
"Gallagher, Cam",R,SL,718248,23,3
"Kwan, Steven",L,SL,718248,24,1
"Kwan, Steven",L,CH,718248,24,2
"Rosario, Amed",R,SL,718248,25,1
"Rosario, Amed",R,FF,718248,25,2
"Rosario, Amed",R,SI,718248,25,3
"RamÃ­rez, JosÃ©",L,CH,718248,26,1
"RamÃ­rez, JosÃ©",L,CH,718248,26,2
"RamÃ­rez, JosÃ©",L,CH,718248,26,3
"RamÃ­rez, JosÃ©",L,FF,718248,26,4
"RamÃ­rez, JosÃ©",L,FF,718248,26,5
"Naylor, Josh",L,FF,718248,31,1
"Naylor, Josh",L,FF,718248,31,2
"Naylor, Josh",L,FF,718248,31,3
"Bell, Josh",L,SL,718248,32,1
"Bell, Josh",L,CH,718248,32,2
"Bell, Josh",L,FF,718248,32,3
"Bell, Josh",L,CH,718248,32,4
"Bell, Josh",L,FF,718248,32,5
"Bell, Josh",L,FF,718248,32,6
"GimÃ©nez, AndrÃ©s",L,CH,718248,33,1
"GimÃ©nez, AndrÃ©s",L,FF,718248,33,2
"GimÃ©nez, AndrÃ©s",L,SL,718248,33,3
"Straw, Myles",R,SL,718248,38,1
"Straw, Myles",R,SI,718248,38,2
"Straw, Myles",R,SI,718248,38,3
"Brennan, Will",L,SL,718248,39,1
"Brennan, Will",L,FF,718248,39,2
"Brennan, Will",L,FF,718248,39,3
"Brennan, Will",L,SL,718248,39,4
"Gallagher, Cam",R,SI,718248,40,1
"Gallagher, Cam",R,SI,718248,40,2
"Gallagher, Cam",R,SL,718248,40,3
"Kwan, Steven",L,FF,718248,41,1
"Kwan, Steven",L,FF,718248,41,2
"Kwan, Steven",L,SL,718248,41,3
"Rosario, Amed",R,SI,718248,46,1
"Rosario, Amed",R,FF,718248,46,2
"Rosario, Amed",R,SL,718248,46,3
"Rosario, Amed",R,FF,718248,46,4
"Rosario, Amed",R,SI,718248,46,5
"RamÃ­rez, JosÃ©",L,CH,718248,47,1
"RamÃ­rez, JosÃ©",L,FF,718248,47,2
"RamÃ­rez, JosÃ©",L,FF,718248,47,3
"RamÃ­rez, JosÃ©",L,SL,718248,47,4
"Naylor, Josh",L,FF,718248,48,1
"Naylor, Josh",L,CH,718248,48,2
"Naylor, Josh",L,CH,718248,48,3
"Naylor, Josh",L,CH,718248,48,4
"Naylor, Josh",L,FF,718248,48,5
"Naylor, Josh",L,SL,718248,48,6
"Naylor, Josh",L,SL,718248,48,7
"Naylor, Josh",L,CH,718248,48,8
"Bell, Josh",L,CH,718248,54,1
"Bell, Josh",L,FF,718248,54,2
"Bell, Josh",L,SL,718248,54,3
"Bell, Josh",L,CH,718248,54,4
"Bell, Josh",L,FF,718248,54,5
"Bell, Josh",L,FF,718248,54,6
"Bell, Josh",L,CH,718248,54,7
"GimÃ©nez, AndrÃ©s",L,CH,718248,55,1
"GimÃ©nez, AndrÃ©s",L,CH,718248,55,2
"GimÃ©nez, AndrÃ©s",L,FF,718248,55,3
"GimÃ©nez, AndrÃ©s",L,FF,718248,55,4
"GimÃ©nez, AndrÃ©s",L,SL,718248,55,5
"GimÃ©nez, AndrÃ©s",L,FF,718248,55,6
"Straw, Myles",R,SL,718248,56,1
"Straw, Myles",R,SL,718248,56,2
"Straw, Myles",R,SL,718248,56,3
"Straw, Myles",R,SI,718248,56,4
"Nimmo, Brandon",L,FF,718329,1,1
"Nimmo, Brandon",L,FF,718329,1,2
"Nimmo, Brandon",L,SL,718329,1,3
"Nimmo, Brandon",L,CH,718329,1,4
"Nimmo, Brandon",L,FF,718329,1,5
"Nimmo, Brandon",L,FF,718329,1,6
"Lindor, Francisco",L,FF,718329,2,1
"Lindor, Francisco",L,FF,718329,2,2
"McNeil, Jeff",L,FF,718329,3,1
"McNeil, Jeff",L,SL,718329,3,2
"McNeil, Jeff",L,SL,718329,3,3
"McNeil, Jeff",L,SI,718329,3,4
"McNeil, Jeff",L,CH,718329,3,5
"Alonso, Pete",R,FF,718329,10,1
"Alonso, Pete",R,SL,718329,10,2
"Alonso, Pete",R,SI,718329,10,3
"Vogelbach, Daniel",L,FF,718329,11,1
"Vogelbach, Daniel",L,FF,718329,11,2
"Vogelbach, Daniel",L,FF,718329,11,3
"Canha, Mark",R,SI,718329,12,1
"Canha, Mark",R,SL,718329,12,2
"Canha, Mark",R,SL,718329,12,3
"Canha, Mark",R,FF,718329,12,4
"Baty, Brett",L,SL,718329,13,1
"Baty, Brett",L,CH,718329,13,2
"Baty, Brett",L,CH,718329,13,3
"Baty, Brett",L,SL,718329,13,4
"Guillorme, Luis",L,FF,718329,14,1
"Guillorme, Luis",L,FF,718329,14,2
"Guillorme, Luis",L,FF,718329,14,3
"Guillorme, Luis",L,CH,718329,14,4
"Guillorme, Luis",L,FF,718329,14,5
"Ãlvarez, Francisco",R,SI,718329,20,1
"Nimmo, Brandon",L,SL,718329,21,1
"Nimmo, Brandon",L,FF,718329,21,2
"Nimmo, Brandon",L,FF,718329,21,3
"Lindor, Francisco",L,SL,718329,22,1
